       s	        (N)	        (N)	        (N)	       (Nm)	       (Nm)	       (Nm)	        (N)	        (N)	        (N)	       (Nm)	       (Nm)	       (Nm)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	  (rad/s^2)	  (rad/s^2)	  (rad/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)

   0.351	 3.4040E+04	 0.0000E+00	 9.2609E+05	 0.0000E+00	 5.8304E+05	 0.0000E+00	-4.0288E+04	 0.0000E+00	 5.2615E+05	 0.0000E+00	-2.1295E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.2999E+04	 0.0000E+00	-9.2608E+05	 0.0000E+00	-5.7670E+05	 0.0000E+00	-1.0416E+03	 0.0000E+00	-6.8637E+00	 0.0000E+00	-6.3354E+03	 0.0000E+00	-4.7652E+04	 0.0000E+00	-3.5522E+05	 0.0000E+00	 1.4250E+06	 0.0000E+00	 3.0236E+03	 0.0000E+00	 3.4272E+01	 0.0000E+00	-1.5950E+04	 0.0000E+00	 0.0000E+00	 3.6543E+05	-5.2817E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 6.2568E+03	-4.4155E+00	-3.4072E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8435E+05	-5.2830E+04	-4.4577E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.1320E+03	 8.7970E-01	-1.8964E+04	 0.0000E+00	 0.0000E+00
   0.352	 3.4127E+04	 0.0000E+00	 9.2628E+05	 0.0000E+00	 5.8434E+05	 0.0000E+00	-4.0307E+04	 0.0000E+00	 5.2602E+05	 0.0000E+00	-2.1290E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3089E+04	 0.0000E+00	-9.2628E+05	 0.0000E+00	-5.7803E+05	 0.0000E+00	-1.0375E+03	 0.0000E+00	-6.8036E+00	 0.0000E+00	-6.3102E+03	 0.0000E+00	-4.7638E+04	 0.0000E+00	-3.5542E+05	 0.0000E+00	 1.4257E+06	 0.0000E+00	 3.0061E+03	 0.0000E+00	 3.3990E+01	 0.0000E+00	-1.5860E+04	 0.0000E+00	 0.0000E+00	 3.6553E+05	-5.2763E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 6.2113E+03	-4.4391E+00	-3.3823E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8457E+05	-5.2775E+04	-4.4606E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.1077E+03	 8.8451E-01	-1.8816E+04	 0.0000E+00	 0.0000E+00
   0.353	 3.4213E+04	 0.0000E+00	 9.2648E+05	 0.0000E+00	 5.8563E+05	 0.0000E+00	-4.0326E+04	 0.0000E+00	 5.2589E+05	 0.0000E+00	-2.1285E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3179E+04	 0.0000E+00	-9.2647E+05	 0.0000E+00	-5.7934E+05	 0.0000E+00	-1.0333E+03	 0.0000E+00	-6.7481E+00	 0.0000E+00	-6.2847E+03	 0.0000E+00	-4.7624E+04	 0.0000E+00	-3.5561E+05	 0.0000E+00	 1.4264E+06	 0.0000E+00	 2.9886E+03	 0.0000E+00	 3.3704E+01	 0.0000E+00	-1.5770E+04	 0.0000E+00	 0.0000E+00	 3.6564E+05	-5.2708E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 6.1660E+03	-4.4616E+00	-3.3574E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8478E+05	-5.2721E+04	-4.4636E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.0835E+03	 8.8910E-01	-1.8670E+04	 0.0000E+00	 0.0000E+00
   0.354	 3.4298E+04	 0.0000E+00	 9.2667E+05	 0.0000E+00	 5.8691E+05	 0.0000E+00	-4.0345E+04	 0.0000E+00	 5.2575E+05	 0.0000E+00	-2.1280E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3269E+04	 0.0000E+00	-9.2666E+05	 0.0000E+00	-5.8065E+05	 0.0000E+00	-1.0291E+03	 0.0000E+00	-6.6926E+00	 0.0000E+00	-6.2591E+03	 0.0000E+00	-4.7610E+04	 0.0000E+00	-3.5580E+05	 0.0000E+00	 1.4271E+06	 0.0000E+00	 2.9712E+03	 0.0000E+00	 3.3426E+01	 0.0000E+00	-1.5680E+04	 0.0000E+00	 0.0000E+00	 3.6574E+05	-5.2654E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 6.1210E+03	-4.4909E+00	-3.3327E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8499E+05	-5.2667E+04	-4.4665E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.0595E+03	 8.9504E-01	-1.8525E+04	 0.0000E+00	 0.0000E+00
   0.355	 3.4383E+04	 0.0000E+00	 9.2686E+05	 0.0000E+00	 5.8818E+05	 0.0000E+00	-4.0364E+04	 0.0000E+00	 5.2562E+05	 0.0000E+00	-2.1275E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3358E+04	 0.0000E+00	-9.2686E+05	 0.0000E+00	-5.8195E+05	 0.0000E+00	-1.0249E+03	 0.0000E+00	-6.6325E+00	 0.0000E+00	-6.2334E+03	 0.0000E+00	-4.7595E+04	 0.0000E+00	-3.5599E+05	 0.0000E+00	 1.4278E+06	 0.0000E+00	 2.9538E+03	 0.0000E+00	 3.3135E+01	 0.0000E+00	-1.5590E+04	 0.0000E+00	 0.0000E+00	 3.6584E+05	-5.2600E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 6.0761E+03	-4.5100E+00	-3.3082E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8520E+05	-5.2612E+04	-4.4694E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.0357E+03	 8.9896E-01	-1.8381E+04	 0.0000E+00	 0.0000E+00
   0.356	 3.4467E+04	 0.0000E+00	 9.2705E+05	 0.0000E+00	 5.8944E+05	 0.0000E+00	-4.0383E+04	 0.0000E+00	 5.2549E+05	 0.0000E+00	-2.1270E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3446E+04	 0.0000E+00	-9.2705E+05	 0.0000E+00	-5.8324E+05	 0.0000E+00	-1.0207E+03	 0.0000E+00	-6.5770E+00	 0.0000E+00	-6.2075E+03	 0.0000E+00	-4.7581E+04	 0.0000E+00	-3.5618E+05	 0.0000E+00	 1.4285E+06	 0.0000E+00	 2.9364E+03	 0.0000E+00	 3.2848E+01	 0.0000E+00	-1.5501E+04	 0.0000E+00	 0.0000E+00	 3.6594E+05	-5.2546E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 6.0316E+03	-4.5359E+00	-3.2838E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8541E+05	-5.2559E+04	-4.4723E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.0120E+03	 9.0422E-01	-1.8237E+04	 0.0000E+00	 0.0000E+00
   0.357	 3.4550E+04	 0.0000E+00	 9.2724E+05	 0.0000E+00	 5.9070E+05	 0.0000E+00	-4.0402E+04	 0.0000E+00	 5.2536E+05	 0.0000E+00	-2.1265E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3534E+04	 0.0000E+00	-9.2723E+05	 0.0000E+00	-5.8452E+05	 0.0000E+00	-1.0164E+03	 0.0000E+00	-6.5261E+00	 0.0000E+00	-6.1815E+03	 0.0000E+00	-4.7567E+04	 0.0000E+00	-3.5637E+05	 0.0000E+00	 1.4291E+06	 0.0000E+00	 2.9191E+03	 0.0000E+00	 3.2584E+01	 0.0000E+00	-1.5411E+04	 0.0000E+00	 0.0000E+00	 3.6604E+05	-5.2493E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.9873E+03	-4.5535E+00	-3.2595E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8562E+05	-5.2505E+04	-4.4752E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.9884E+03	 9.0926E-01	-1.8095E+04	 0.0000E+00	 0.0000E+00
   0.358	 3.4633E+04	 0.0000E+00	 9.2743E+05	 0.0000E+00	 5.9195E+05	 0.0000E+00	-4.0421E+04	 0.0000E+00	 5.2523E+05	 0.0000E+00	-2.1260E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3621E+04	 0.0000E+00	-9.2742E+05	 0.0000E+00	-5.8579E+05	 0.0000E+00	-1.0122E+03	 0.0000E+00	-6.4660E+00	 0.0000E+00	-6.1553E+03	 0.0000E+00	-4.7552E+04	 0.0000E+00	-3.5656E+05	 0.0000E+00	 1.4298E+06	 0.0000E+00	 2.9018E+03	 0.0000E+00	 3.2302E+01	 0.0000E+00	-1.5322E+04	 0.0000E+00	 0.0000E+00	 3.6614E+05	-5.2440E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.9432E+03	-4.5742E+00	-3.2353E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8582E+05	-5.2452E+04	-4.4780E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.9650E+03	 9.1206E-01	-1.7953E+04	 0.0000E+00	 0.0000E+00
   0.359	 3.4716E+04	 0.0000E+00	 9.2761E+05	 0.0000E+00	 5.9319E+05	 0.0000E+00	-4.0441E+04	 0.0000E+00	 5.2511E+05	 0.0000E+00	-2.1256E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3708E+04	 0.0000E+00	-9.2760E+05	 0.0000E+00	-5.8706E+05	 0.0000E+00	-1.0079E+03	 0.0000E+00	-6.4105E+00	 0.0000E+00	-6.1290E+03	 0.0000E+00	-4.7538E+04	 0.0000E+00	-3.5674E+05	 0.0000E+00	 1.4305E+06	 0.0000E+00	 2.8846E+03	 0.0000E+00	 3.2025E+01	 0.0000E+00	-1.5233E+04	 0.0000E+00	 0.0000E+00	 3.6624E+05	-5.2386E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.8994E+03	-4.5956E+00	-3.2113E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8603E+05	-5.2399E+04	-4.4808E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.9417E+03	 9.1642E-01	-1.7812E+04	 0.0000E+00	 0.0000E+00
   0.360	 3.4798E+04	 0.0000E+00	 9.2779E+05	 0.0000E+00	 5.9441E+05	 0.0000E+00	-4.0460E+04	 0.0000E+00	 5.2498E+05	 0.0000E+00	-2.1251E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3794E+04	 0.0000E+00	-9.2779E+05	 0.0000E+00	-5.8831E+05	 0.0000E+00	-1.0035E+03	 0.0000E+00	-6.3596E+00	 0.0000E+00	-6.1026E+03	 0.0000E+00	-4.7524E+04	 0.0000E+00	-3.5692E+05	 0.0000E+00	 1.4311E+06	 0.0000E+00	 2.8673E+03	 0.0000E+00	 3.1770E+01	 0.0000E+00	-1.5144E+04	 0.0000E+00	 0.0000E+00	 3.6634E+05	-5.2334E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.8559E+03	-4.6157E+00	-3.1875E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8623E+05	-5.2346E+04	-4.4836E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.9187E+03	 9.2046E-01	-1.7672E+04	 0.0000E+00	 0.0000E+00
   0.361	 3.4879E+04	 0.0000E+00	 9.2798E+05	 0.0000E+00	 5.9564E+05	 0.0000E+00	-4.0479E+04	 0.0000E+00	 5.2485E+05	 0.0000E+00	-2.1246E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3880E+04	 0.0000E+00	-9.2797E+05	 0.0000E+00	-5.8956E+05	 0.0000E+00	-9.9921E+02	 0.0000E+00	-6.3041E+00	 0.0000E+00	-6.0761E+03	 0.0000E+00	-4.7509E+04	 0.0000E+00	-3.5711E+05	 0.0000E+00	 1.4318E+06	 0.0000E+00	 2.8502E+03	 0.0000E+00	 3.1493E+01	 0.0000E+00	-1.5055E+04	 0.0000E+00	 0.0000E+00	 3.6643E+05	-5.2281E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.8125E+03	-4.6337E+00	-3.1638E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8643E+05	-5.2293E+04	-4.4864E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.8957E+03	 9.2415E-01	-1.7534E+04	 0.0000E+00	 0.0000E+00
   0.362	 3.4960E+04	 0.0000E+00	 9.2816E+05	 0.0000E+00	 5.9685E+05	 0.0000E+00	-4.0499E+04	 0.0000E+00	 5.2473E+05	 0.0000E+00	-2.1241E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.3965E+04	 0.0000E+00	-9.2815E+05	 0.0000E+00	-5.9080E+05	 0.0000E+00	-9.9486E+02	 0.0000E+00	-6.2486E+00	 0.0000E+00	-6.0495E+03	 0.0000E+00	-4.7495E+04	 0.0000E+00	-3.5728E+05	 0.0000E+00	 1.4324E+06	 0.0000E+00	 2.8330E+03	 0.0000E+00	 3.1215E+01	 0.0000E+00	-1.4966E+04	 0.0000E+00	 0.0000E+00	 3.6653E+05	-5.2229E+04	-1.5075E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.7695E+03	-4.6505E+00	-3.1402E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8663E+05	-5.2241E+04	-4.4891E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.8729E+03	 9.2751E-01	-1.7396E+04	 0.0000E+00	 0.0000E+00
   0.363	 3.5040E+04	 0.0000E+00	 9.2833E+05	 0.0000E+00	 5.9805E+05	 0.0000E+00	-4.0519E+04	 0.0000E+00	 5.2460E+05	 0.0000E+00	-2.1236E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.4049E+04	 0.0000E+00	-9.2833E+05	 0.0000E+00	-5.9203E+05	 0.0000E+00	-9.9049E+02	 0.0000E+00	-6.2023E+00	 0.0000E+00	-6.0228E+03	 0.0000E+00	-4.7481E+04	 0.0000E+00	-3.5746E+05	 0.0000E+00	 1.4331E+06	 0.0000E+00	 2.8159E+03	 0.0000E+00	 3.0965E+01	 0.0000E+00	-1.4878E+04	 0.0000E+00	 0.0000E+00	 3.6662E+05	-5.2177E+04	-1.5074E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.7266E+03	-4.6662E+00	-3.1167E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8682E+05	-5.2189E+04	-4.4918E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.8503E+03	 9.3065E-01	-1.7259E+04	 0.0000E+00	 0.0000E+00
   0.364	 3.5119E+04	 0.0000E+00	 9.2851E+05	 0.0000E+00	 5.9925E+05	 0.0000E+00	-4.0538E+04	 0.0000E+00	 5.2448E+05	 0.0000E+00	-2.1232E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.4133E+04	 0.0000E+00	-9.2850E+05	 0.0000E+00	-5.9325E+05	 0.0000E+00	-9.8610E+02	 0.0000E+00	-6.1468E+00	 0.0000E+00	-5.9960E+03	 0.0000E+00	-4.7466E+04	 0.0000E+00	-3.5764E+05	 0.0000E+00	 1.4337E+06	 0.0000E+00	 2.7989E+03	 0.0000E+00	 3.0697E+01	 0.0000E+00	-1.4789E+04	 0.0000E+00	 0.0000E+00	 3.6672E+05	-5.2125E+04	-1.5074E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.6841E+03	-4.6798E+00	-3.0934E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8702E+05	-5.2137E+04	-4.4945E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.8278E+03	 9.3345E-01	-1.7122E+04	 0.0000E+00	 0.0000E+00
   0.365	 3.5198E+04	 0.0000E+00	 9.2869E+05	 0.0000E+00	 6.0044E+05	 0.0000E+00	-4.0558E+04	 0.0000E+00	 5.2435E+05	 0.0000E+00	-2.1227E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.4217E+04	 0.0000E+00	-9.2868E+05	 0.0000E+00	-5.9447E+05	 0.0000E+00	-9.8169E+02	 0.0000E+00	-6.0913E+00	 0.0000E+00	-5.9690E+03	 0.0000E+00	-4.7452E+04	 0.0000E+00	-3.5781E+05	 0.0000E+00	 1.4343E+06	 0.0000E+00	 2.7819E+03	 0.0000E+00	 3.0438E+01	 0.0000E+00	-1.4701E+04	 0.0000E+00	 0.0000E+00	 3.6681E+05	-5.2073E+04	-1.5074E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.6418E+03	-4.7012E+00	-3.0702E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8721E+05	-5.2085E+04	-4.4972E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.8054E+03	 9.3781E-01	-1.6987E+04	 0.0000E+00	 0.0000E+00
   0.366	 3.5277E+04	 0.0000E+00	 9.2886E+05	 0.0000E+00	 6.0162E+05	 0.0000E+00	-4.0578E+04	 0.0000E+00	 5.2423E+05	 0.0000E+00	-2.1223E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.4300E+04	 0.0000E+00	-9.2885E+05	 0.0000E+00	-5.9567E+05	 0.0000E+00	-9.7727E+02	 0.0000E+00	-6.0405E+00	 0.0000E+00	-5.9420E+03	 0.0000E+00	-4.7437E+04	 0.0000E+00	-3.5799E+05	 0.0000E+00	 1.4349E+06	 0.0000E+00	 2.7649E+03	 0.0000E+00	 3.0184E+01	 0.0000E+00	-1.4614E+04	 0.0000E+00	 0.0000E+00	 3.6690E+05	-5.2022E+04	-1.5074E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.5997E+03	-4.7125E+00	-3.0472E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8740E+05	-5.2034E+04	-4.4998E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.7832E+03	 9.4016E-01	-1.6853E+04	 0.0000E+00	 0.0000E+00
   0.367	 3.5355E+04	 0.0000E+00	 9.2903E+05	 0.0000E+00	 6.0279E+05	 0.0000E+00	-4.0597E+04	 0.0000E+00	 5.2411E+05	 0.0000E+00	-2.1218E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.4382E+04	 0.0000E+00	-9.2902E+05	 0.0000E+00	-5.9687E+05	 0.0000E+00	-9.7284E+02	 0.0000E+00	-5.9942E+00	 0.0000E+00	-5.9149E+03	 0.0000E+00	-4.7423E+04	 0.0000E+00	-3.5816E+05	 0.0000E+00	 1.4355E+06	 0.0000E+00	 2.7480E+03	 0.0000E+00	 2.9925E+01	 0.0000E+00	-1.4526E+04	 0.0000E+00	 0.0000E+00	 3.6699E+05	-5.1971E+04	-1.5074E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.5579E+03	-4.7215E+00	-3.0243E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8759E+05	-5.1983E+04	-4.5024E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.7612E+03	 9.4207E-01	-1.6719E+04	 0.0000E+00	 0.0000E+00
   0.368	 3.5432E+04	 0.0000E+00	 9.2920E+05	 0.0000E+00	 6.0395E+05	 0.0000E+00	-4.0617E+04	 0.0000E+00	 5.2399E+05	 0.0000E+00	-2.1213E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.4464E+04	 0.0000E+00	-9.2920E+05	 0.0000E+00	-5.9806E+05	 0.0000E+00	-9.6838E+02	 0.0000E+00	-5.9387E+00	 0.0000E+00	-5.8877E+03	 0.0000E+00	-4.7408E+04	 0.0000E+00	-3.5833E+05	 0.0000E+00	 1.4361E+06	 0.0000E+00	 2.7312E+03	 0.0000E+00	 2.9666E+01	 0.0000E+00	-1.4438E+04	 0.0000E+00	 0.0000E+00	 3.6708E+05	-5.1920E+04	-1.5074E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.5163E+03	-4.7395E+00	-3.0015E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8778E+05	-5.1932E+04	-4.5050E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.7393E+03	 9.4565E-01	-1.6587E+04	 0.0000E+00	 0.0000E+00
   0.369	 3.5509E+04	 0.0000E+00	 9.2937E+05	 0.0000E+00	 6.0511E+05	 0.0000E+00	-4.0637E+04	 0.0000E+00	 5.2387E+05	 0.0000E+00	-2.1209E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.4545E+04	 0.0000E+00	-9.2936E+05	 0.0000E+00	-5.9925E+05	 0.0000E+00	-9.6392E+02	 0.0000E+00	-5.8878E+00	 0.0000E+00	-5.8605E+03	 0.0000E+00	-4.7394E+04	 0.0000E+00	-3.5849E+05	 0.0000E+00	 1.4367E+06	 0.0000E+00	 2.7143E+03	 0.0000E+00	 2.9411E+01	 0.0000E+00	-1.4351E+04	 0.0000E+00	 0.0000E+00	 3.6717E+05	-5.1869E+04	-1.5073E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.4749E+03	-4.7463E+00	-2.9789E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8796E+05	-5.1881E+04	-4.5076E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.7175E+03	 9.4711E-01	-1.6455E+04	 0.0000E+00	 0.0000E+00
   0.370	 3.5585E+04	 0.0000E+00	 9.2954E+05	 0.0000E+00	 6.0625E+05	 0.0000E+00	-4.0657E+04	 0.0000E+00	 5.2375E+05	 0.0000E+00	-2.1204E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-3.4626E+04	 0.0000E+00	-9.2953E+05	 0.0000E+00	-6.0042E+05	 0.0000E+00	-9.5944E+02	 0.0000E+00	-5.8416E+00	 0.0000E+00	-5.8331E+03	 0.0000E+00	-4.7379E+04	 0.0000E+00	-3.5866E+05	 0.0000E+00	 1.4373E+06	 0.0000E+00	 2.6976E+03	 0.0000E+00	 2.9162E+01	 0.0000E+00	-1.4264E+04	 0.0000E+00	 0.0000E+00	 3.6726E+05	-5.1819E+04	-1.5073E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.4339E+03	-4.7610E+00	-2.9564E+04	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8815E+05	-5.1831E+04	-4.5101E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-2.6959E+03	 9.5013E-01	-1.6324E+04	 0.0000E+00	 0.0000E+00
